,id,name,booth,profile,positions,employment types,location,linkedin,twitter,facebook,contact
166,3295,Thresholds Homes and Supports Inc.,61,"Thresholds Homes and Supports Inc. is a community-based agency that promotes recovery and improved quality of life for people who experience mental health issues by providing affordable housing and individualized, flexible support services. Our employees come from a wide variety of disciplines including; nursing, social work, recreational therapy, occupational therapy and social and developmental service worker programs. Experience in a mental health community-based setting is required.","['Positions available: Nursing -\xa0Addictions and Mental Health Workers\n\r\nIf you are understanding and sensitive to the needs of individuals experiencing mental health issues and have a personal philosophy and values compatible with our organization, we may have just the right career for you!\xa0 Visit our website for more information on our organization and current career opportunities: www.thresholdssupports.ca.']","['Full-time|Part-time ', ' Casual']",[''],,@,,
167,3393,Tigercat,"159






160",,['Engineering'],"['Full-time|Co-op', 'Internship']",[''],,@,www.facebook.com/Tigercat,
168,3410,Timberland Equipment Limited,142,"Timberland Equipment Limited provides specialized expertise to help international project teams to manage risks in achieving ambitious goals. Our engineering expertise, professionalism, project management experience and in-house capabilities make us the preferred choice for global engineered material handling solutions for the underground and surface mining, heavy construction, electrical power transmission and distribution, marine and offshore oil and gas sectors. We are strong in the markets we serve and are sought out to participate in high profile projects worldwide.","['The Mechanical Designer will function as part of the design and development team, which includes other designers with focus on system or component performance and integration. This position is responsible for selecting mechanical and hydraulic components for the design of heavy\xa0equipment.\nThe Electrical Designer prepares concept, design and production drawings with supporting calculations ensuring\xa0designs meet specification requirements and manufacturing capabilities. Understanding of and programming\xa0PLCs is an asset.']",['Full-time'],"['', 'Ontario (excluding GTA)']",www.timberlandequipment.com,@,,"459 Industrial Avenue, Woodstock, Ontario N4S 7L1
Sharon Dykstra, HR Manager
sharon@timberland-group.com, 519.532.1468"
169,3361,Tjene,195,"Tjene ((v.) [tuh-jean] meaning “to serve” in Norwegian) practices consulting and advisory services in Canada, U.S. and Europe, with headquarters in Toronto, Ontario and Dallas, Texas. Tjene specializes in Corporate Real Estate, Business Intelligence and Data Management.","['Technical Analysts\xa0- provide expertise in the Corporate Real Estate Management, Business Intelligence and Data Management solutions for our clients globally.\n\r\nResponsibilites include:\r\n\nClient Relationship Management\nProject Delivery and\xa0Management\nClient Communication\nCollaboration and\xa0Innovation']",['Full-time'],['Ontario (GTA)'],,@,,Tjene Careers: careers@tjene.com
170,3356,Toronto Police Service,2,,[''],['Full-time'],[''],,@TPSRecruiting,TPSEmployment,"40 College Street, 2nd Floor, Toronto, Ontario M2N 6H8
Cindy Chung, Constable
sinderela.chung@torontopolice.on.ca, 416.808.8101"
171,3224,Toyota Motor Manufacturing Canada Inc.,"5






4","Toyota Motor Manufacturing Canada (TMMC) is a world-class automotive facility with manufacturing plants located in Cambridge and Woodstock, Ontario. We are one of the largest Toyota Motor Manufacturing facilities in North America and we produce the top-quality Toyota Corolla, RAV4, and the Lexus RX 350 and RX 450h. We have been recognized as one of the Top 100 Employers in Canada for multiple years.","['The world-famous Toyota Production System, a philosophy of continuous improvement and on-going training, enables each Team Member to work towards their highest potential. The success of our company stems from hiring results-driven, self-motivated individuals, with the ability to work together to achieve team goals.']",[''],"['', 'Ontario (excluding GTA)']",,@,,
172,3142,TRADER Corporation,106,"TRADER Corporation is the leading digital player in Canadian automotive, boasting the top marketplaces autoTRADER.ca and autoHEBDO.net, which cumulatively generate 14.1 million visits each month, in addition to the popular car buyer information site Autos.ca.","['Finance', 'Inside Sales', 'Outside Sales', 'Customer Support', 'IS/IT', 'Product']",['Full-time'],['Ontario (GTA)'],,@,,"405 The West Mall, Etobicoke, Ontario M9C 4Y5
Jonathan Bechan, Talent Acquisition Senior Manager
jonathan.bechan@trader.ca, 416.784.5200"
173,3230,TransUnion,79,"At TransUnion, we are dedicated to finding ways information can be used to help people make better and smarter decisions. As a trusted provider of global information solutions, our mission is to help people around the world access the opportunities that lead to a higher quality of life, by helping organizations optimize their risk-based decisions and enabling consumers to understand and manage their personal information. Because when people have access to more complete and multidimensional information, they can make more informed decisions and achieve great things.",[''],"['Co-op', 'Internship']","['Ontario (GTA)', 'Ontario (excluding GTA)']",,@,,
174,3134,Trend Hunter Inc.,96,"With up to 60,000,000 monthly views, TrendHunter.com is the world's largest, most popular trend community. Behind the scenes, we leverage big data, cutting edge innovation frameworks and award-winning methods to accelerate innovation for more than 500 brands, billionaires and CEOs, including Coca-Cola, Adidas, Victoria's Secret, IBM, Cisco, Microsoft and NASA.

We also host the world’s highest rated innovation conference - Future Festival. Each year, 800+ of the world's top innovators gather in Toronto to prototype their future.","[""We are looking to bring on Business Development and Sales Associates to market and sell our custom trend research services, as well as to educate prospective Future Festival attendees and contribute to the ongoing success of these sold out events.\n\r\nWe are also looking for research writers to join our Editorial department. These writers will scour the web for the latest trends and innovations that fuel our custom research for the world's top innovators.""]",['Contract'],"['Ontario (GTA)', 'Ontario (excluding GTA)']",www.linkedin.com/company/419815/,@trendhunter,,"26 Soho Street, Unit 206, Toronto, Ontario M5T 1Z7
careers@trendhunter.com"
175,3214,Uline Shipping Supplies,7,"Uline is the leading distributor of shipping, industrial and packaging materials to businesses throughout North America. We're a family owned company known for our incredible customer service and quality products. If you have passion and expertise in your field and thrive in a fast-paced, results-driven environment, Uline is the company for you. We offer competitive compensation, great benefits and an entrepreneurial culture that will push the limits of your potential.",['Warehouse Management Trainee (WMT)\nSales Representative\nCustomer Service Representative (CSR)\nBilingual Customer Service Representative (BCSR)\nAccounting Intern\nBusiness Development Internship'],"['Full-time|Co-op', 'Internship']","['Ontario (GTA)', 'Ontario (excluding GTA)', 'Western Canada']",,@,,"3333 James Snow Parkway North, Milton, Ontario L9T 8L1
Amanda Piazza, Junior Recruiter
apiazza@uline.ca, 905.864.7660"
176,3293,Ultimate Software,139,"Apply Now to join our Award Winning Product Development Team!

Software engineering at Ultimate Software: http://youtu.be/fy5l8lWJbqQ
Take a look at our company culture: http://bit.ly/1nYvenD
Check out how we give our employees the chance to work on whatever project they want for 48 hours! http://bit.ly/1AumZp2","['Primary Responsibilities:\r\n\nDesign, develop and maintain enterprise web and mobile applications for tablets and phones: iOS, Android and HTML5\nWork with our UX team to create amazing end-user experiences on our mobile applications\nTalk directly with real customers to make sure your great products deliver real business value\nIntegrate customer feedback into our mobile applications']","['Co-op', 'Internship']",['Ontario (GTA)'],,@,,
177,3209,Value Connect Inc.,105,"Value Connect is a new kind of property appraisal management company: We use technology to provide a speedy turnaround and easy-to-understand reports. There are lots people who need a residential real estate appraisal report, including mobile mortgage specialists or mortgage brokers processing an application, and accountants or lawyers. The company was incorporated in 2015, developed its online marketplace platform in 2016, recruited a national network of appraisers in early 2017, and made services available in June 2017. We're growing.","['Co-op/Internship: Software Engineers/Programmers -\xa0Account Representatives\nFull-time: Software Engineers/Programmers', 'Account Representatives']","['Full-time|Co-op', 'Internship']",[''],www.linkedin.com/in/christopher-bisson-a94346136/,@,,"Christopher Bisson, President & CEO
chris@valueconnect.ca, 226.251.0108 x4250

Karen Ball, Account Representative
karen@valueconnect.ca, 226.251.0108 x4254"
178,3375,Vena Solutions,175,,['Information Technology'],['Full-time'],"['Ontario (GTA)', 'Ontario (excluding GTA)']",www.linkedin.com/company/2281490/,@lifeatvena,www.facebook.com/venasolutions,careers.venasolutions.com
179,3371,Verafin,81,"Verafin is the leader in cloud-based, cross-institutional Fraud Detection and Anti-Money Laundering (FRAMLx) collaboration software, with a customer base of 1,600 financial institutions.",['Software Developer'],['Full-time'],['Ontario (GTA)'],,@verafinjobs,facebook.com/verafin,"18 Hebron Way, St. John's, Newfoundland, A1A 0L9
Heidi Murphy, Employee Success Manager
heidi.murphy@verafin.com"
180,3241,Viking-Cives,68,"Viking-Cives is the leading manufacturer of snow and ice control products in Canada. Located in Mount Forest, Ontario, we design, build and install complete systems for municipal and private sector markets. As an innovative and progressive company, we are always striving to improve our product line as well as develop new and exciting products. At Viking-Cives we attribute our success to the service we provide our customers and the quality of our products. If you have a strong work ethic and pride in workmanship you would be a welcome addition to the Viking team.","['Mechanical Technologist / Mechanical Engineer', 'Electrical Technologist / Electrical Engineer', 'Mechanical Assembler', 'Welder Fitter', 'Brake Press Operator']",['Full-time'],[''],,@,,"1 Norpark Drive, Grey Road 109, Mount Forest, Ontario N0G 2L0
Beau Beckett, Engineering Manager
bbeckett@viking-cives.ca, 519.323.4433"
181,3171,WalterFedy,127,"WalterFedy is a creative and innovative integrated design firm focused on excellence in our service. With over 66 years of experience, we consider ourselves experts in architecture, engineering and construction management. Our unique style sets us apart; we are a truly integrated team, working together to create projects that are inspiring, beautiful and functional for our esteemed customers.","['Architect', 'Contract Coordinator', 'Field Reviewer', 'Technologist (Electrical, Mechanical, Architectural, Structural)', 'Engineer (Mechanical, Structural, Electrical, Industrial, Civil)', 'Civil Inspector/Designer', 'Health and Safety Coordinator', 'Accountant, Project Accountant', 'BIM Manager', 'Project Administrator', 'Civil Project Manager', 'Civil CAD Designer']",[''],"['', 'Ontario (excluding GTA)']",,@,,
182,3261,Ward & Uptigrove Chartered Professional Accountants,72,"Ward & Uptigrove is one of Southwestern Ontario’s largest independent accounting firms, with over 75 staff. We strive to add value to our clients’ businesses by delivering responsive, proactive tax, auditing, accounting and advisory services in an environment of trust, integrity, teamwork and open communication. We are leaders in our field, committed to growth and to providing services that enable our clients to grow. We seek to attract and retain loyal, motivated employees who recognize clients as the heart of our business.","['Junior Staff Accountant', 'Intermediate Staff Accountant', 'Senior Staff Accountant']",['Full-time'],"['', 'Ontario (excluding GTA)']",,@,,"145 Main Street East, Listowel, Ontario N4W 3R1
Deborah Good, Human Resources Manager
deborahg@w-u.on.ca, 519.291.3040"
183,3208,Waterloo Regional Police Service,3,"The Waterloo Regional Police Service is committed to a leadership role in crime prevention and law enforcement in a community partnership to improve safety and the quality of life for all people. Our organization strives to serve our communities throughout the Region using innovations and creativity while maintaining our motto of ""People Helping People"".  Our members are devoted to community service and are committed to ensuring a safe, secure and prosperous community for everyone.",['We are continually recruiting for Police Constable. Civilian positions are posted on our website as\xa0openings occur.'],['Full-time'],"['Ontario (excluding GTA)', 'Other']",www.wrps.on.ca,@@wrpstoday,Waterloo Regional Police Service,"200 Maple Grove Road, Cambridge, Ontario N2H 5M1
Human Resources
humanresources@wrps.on.ca, 519.653.7700  x8506"
184,3438,WebSan Solutions Inc.,208,"WebSan Solutions Inc. is the leading cloud-based software provider for the Accounting and Sales market in North America. Driven by a passion for innovation and technology, we’re building solutions that have an impact across organizations. Named one of top 500 fastest growing companies two years in a row, and winner of OBAA Best Service organization, WebSan Solutions Inc. provides vast opportunities and a great culture for our employees. WebSan Solutions Inc. is a dynamic environment to advance your career while performing meaningful work with great people.","['Implementation Lead- Web Application Developer', 'ERP Application Specialist', 'Application Support Specialist', 'Technical Application Specialist', 'Business Intelligence Specialist']",['Full-time'],['Ontario (GTA)'],ca.linkedin.com/company/websan-solutions-inc.,@WebSanSolutions,WebSanSolutionInc,"245 Fairview Mall Drive, Suite 200, Toronto, Ontario M2J 4T1
866.4.WEBSAN (932726)
www.websan.com"
185,3233,Weishaupt Corporation,98,"Weishaupt is one of the world's leading companies in combustion technology. Our product line includes gas, oil and dual fuel burners, heating systems for houses and apartment buildings as well as control and regulating equipment.","['Regional Sales Manager with background in Engineering', 'Mechanical / Electrical Engineer']",['Full-time'],"['Ontario (GTA)', 'Ontario (excluding GTA)']",,@,,"6280 Danville Road, Mississauga, Ontario L5T 2H7
Ulrike Porten, Human Resources
uporten@weishaupt-corp.com, 905.564.0946 x638"
186,3404,Wells Fargo,178,"Wells Fargo provides middle market, large corporate and financial institution customers with a range of financing solutions, including treasury management, credit, payments, financing, foreign exchange and trade services. Wells Fargo operates in 42 countries and territories outside of the U.S., including branches in Beijing, Cayman Islands, Dubai International Financial Center, Hong Kong, London, Seoul, Shanghai, Singapore, Taipei, Tokyo and Toronto. Wells Fargo first conducted business in Canada in 1854 and now offers financial products and services through multiple lines of businesses.","['Wells Fargo Commercial Distribution Finance (CDF) provides inventory financing solutions, services and intelligence through in-depth industry expertise and a commitment to customers.\xa0We currently have\xa0a variety of positions\xa0within different lines of businesses.\xa0For all job postings, please visit\xa0our careers website\xa0at www.wellsfargo.ca/careers.']","['Full-time|Summer|Co-op', 'Internship|Contract']","['Eastern Canada', 'Ontario (GTA)', 'Ontario (excluding GTA)', 'Quebec', 'Western Canada']",www.linkedin.com/company/1235/life/,@,www.facebook.com/wellsfargo,"For career inquiries, please contact us at canadacareers@wellsfargo.com."
187,3395,WIS International,46,"WIS International is one of the leading global inventory and data collection services companies. Using our internally developed software, patented hardware and skilled workforce we provide physical inventory counting, merchandising and space optimization services to the majority of leading retailers worldwide. WIS International offers entry-level management opportunities with room for advancement as an Inventory Manager. Gain invaluable management experience, while working for an international company.",['Inventory Management'],['Full-time'],['Ontario (GTA)'],,@,,http://w3.wisintl.com/careers-main/
188,3436,World Wide Logistics Inc.,204,"World Wide Logistics is a global provider of multimodal transportation services and logistics solutions, operating through a network of branch offices. At World Wide Logistics Inc., our team of industry veterans provide decades of experience managing all aspects of reliable freight movements within the world.","['Sales New Graduate Program', 'Supply Chain New Graduate Program', 'Logistics Coordinator', 'Customer Service Representative']",['Full-time'],"['Ontario (GTA)', 'Ontario (excluding GTA)']",www.linkedin.com/company/world-wide-logistics-inc-,@ww_logistics,www.facebook.com/wwlinc/,"330 New Huntington Road, Vaughan, Ontario L4H 4C9
Rosana Yiu, Human Resources Manager
careers@ww-logistics.com, 416.645.1162"
189,3365,WorleyParsons Canada,64,"WorleyParsons delivers projects, provides expertise in engineering, procurement and construction, and offers a wide range of consulting and advisory services. We cover the full lifecycle, from creating new assets to sustaining and enhancing operating assets, in the hydrocarbons, mineral, metals, chemicals and infrastructure sectors. Our resources and energy are focused on responding to and meeting the needs of our customers over the long term and thereby creating value for our shareholders.","['We are hiring for new grads in the following disciplines: Mechanical Engineering', 'Chemical (Process) Engineering', 'Civil/Structural Engineering', 'Electrical Engineering', 'Environmental Engineering']",['Full-time'],['Ontario (GTA)'],www.linkedin.com/companies/worleyparsons/,@WorleyParsons,www.facebook.com/WorleyParsons/,
190,3164,X by 2,185,"X by 2 is a team of software architecture specialists, bilingual in business and technology, who set the standard for architecture excellence in the insurance and healthcare industries. Careers with X by 2 offer rapid growth, constant learning, and the immediate chance to make an impact. From day one at X by 2, you'll be working side-by-side with our senior architects, contributing to high-impact projects and meeting with our clients face-to-face. It’s a true meritocracy – fueled by a diversity of backgrounds, cultures, and experiences.",['Software Engineer (USA and CAD Opportunities)'],['Full-time'],"['Ontario (GTA)', 'Ontario (excluding GTA)', 'U.S.']",www.linkedin.com/company/87251/,@X_by_2,,
191,3276,YMCA Summer Work Student Exchange,83,"The YMCA Summer Work Student Exchange is a unique national exchange program that brings together youth from various communities across the country. Participating youth, aged 16 and 17, have the opportunity to improve their second official language skills and gain important employment experience through a work placement while on their exchange. Within local participating communities, other community partners such as exchange hosts, employers, our summer staff and the community at large also both contribute to the program and benefit from participation.","['We are hiring local coordinators in communities across Canada! The coordinators are hired and trained to help facilitate the most optimal experience for their group of participants.\xa0Local coordinators are our wonderful field staff on the ground without whom, this program would not exist! In some ways, they are not just staff, but participants themselves. Local coordinators must be post-secondary students. They are responsible for promoting the program, interviewing and selecting youth participants and host families, delivering programming and supporting participants.']",['Contract'],"['Eastern Canada', 'Ontario (GTA)', 'Quebec', 'Western Canada']",,@ymcaexchanges,,"Jordan May, Ontario Regional Coordinator, Summer Work Student Exchange
jordan.may@ymcagta.org, 416.928.3362 x22549"
192,3309,York Regional Police,23,"If you're ready to make a difference in your community, embrace new challenges and be proud of your career, this is your time to join York Regional Police. Whether you're looking to walk the beat as a uniform officer or put your IT skills to work keeping our networks running at full speed, York Regional Police offers careers in policing, courts, information technology, human resources, communications and more. This is your time to join more than 2,400 dedicated sworn and civilian members working hard to ensure York Region remains one of the safest communities in Canada.",['Police Constable'],['Full-time'],['Ontario (GTA)'],www.linkedin.com/company/york-regional-police/,@YRP,www.facebook.com/YRPRecruiting/,"47 Don Hillock Drive, Aurora, Ontario L4G 7C6
Daryl Holland, Police Supervisor
796@yrp.ca, 905.830.0303 x 6720"
193,3204,ZTR Control Systems,183,"With Locations in both London and Waterloo, our global high-tech company continues to develop new and innovative solutions for off-road industrial equipment markets, specifically in Locomotive Modernization and Industrial Internet of Things (IoT). The Railway division is recognized as Locomotive Modernization Experts, providing solutions to improve the performance and reliability of aging locomotives. The Industrial IoT Division provides intelligent remote equipment monitoring for many markets including construction rental equipment, oil and gas, and railway.","['Software Development', 'Softw\u200bare Engineering', 'Engineering', 'Business Development', 'Project Management', 'Leadership Opportunities']","['Full-time|Co-op', 'Internship']",[''],www.linkedin.com/company/71954/,@ztr_solutions,www.facebook.com/ZTRControlSystems/,"955 Green Valley, London, Ontario N6N 1E4
Melissa Gardner, HR Generalist 
mgardner@ztr.com, 519.452.1233"
